Date (UTC),Timestamp (UTC),Democratic,Donald Trump,Other,state
04-04-2024 00:00,1712188803,0.915,0.085,0.0075,OR
04-11-2024 00:00,1712793603,0.915,0.075,0.0105,OR
04-18-2024 00:00,1713398403,0.915,0.075,0.0105,OR
04-25-2024 00:00,1714003203,0.905,0.075,0.011,OR
05-02-2024 00:00,1714608003,0.905,0.075,0.0115,OR
05-09-2024 00:00,1715212803,0.915,0.065,0.0115,OR
05-16-2024 00:00,1715817604,0.915,0.065,0.0115,OR
05-23-2024 00:00,1716422403,0.925,0.065,0.0105,OR
05-30-2024 00:00,1717027203,0.925,0.065,0.0105,OR
06-06-2024 00:00,1717632003,0.925,0.065,0.0105,OR
06-13-2024 00:00,1718236803,0.925,0.065,0.0105,OR
06-20-2024 00:00,1718841604,0.925,0.065,0.0105,OR
06-27-2024 00:00,1719446402,0.925,0.065,0.0105,OR
07-04-2024 00:00,1720051203,0.915,0.065,0.0085,OR
07-11-2024 00:00,1720656003,0.915,0.075,0.0085,OR
07-18-2024 00:00,1721260802,0.905,0.095,0.0085,OR
07-25-2024 00:00,1721865601,0.915,0.065,0.0085,OR
08-01-2024 00:00,1722470402,0.915,0.07,0.009,OR
08-08-2024 00:00,1723075201,0.95,0.035,0.006,OR
08-15-2024 00:00,1723680002,0.9645,0.032,0.0085,OR
08-22-2024 00:00,1724284802,0.9595,0.0385,0.0035,OR
08-29-2024 00:00,1724889602,0.9625,0.0375,0.003,OR
09-05-2024 00:00,1725494402,0.9625,0.037,0.0025,OR
09-12-2024 00:00,1726099202,0.9665,0.0315,0.003,OR
09-19-2024 00:00,1726704001,0.9675,0.029,0.003,OR
09-26-2024 00:00,1727308802,0.9685,0.0295,0.003,OR
10-03-2024 00:00,1727913602,0.9685,0.0295,0.0035,OR
10-10-2024 00:00,1728518402,0.967,0.028,0.0025,OR
10-17-2024 00:00,1729123202,0.956,0.0315,0.0015,OR
10-24-2024 00:00,1729728003,0.9645,0.0355,0.0015,OR
10-31-2024 00:00,1730332803,0.9665,0.0315,0.003,OR
11-04-2024 06:19,1730701142,0.9775,0.022,0.003,OR
04-04-2024 00:00,1712188803,0.085,0.915,0.006,IN
04-11-2024 00:00,1712793603,0.075,0.915,0.012,IN
04-18-2024 00:00,1713398403,0.075,0.905,0.012,IN
04-25-2024 00:00,1714003203,0.075,0.905,0.012,IN
05-02-2024 00:00,1714608003,0.075,0.905,0.013,IN
05-09-2024 00:00,1715212803,0.065,0.915,0.011,IN
05-16-2024 00:00,1715817604,0.065,0.915,0.0115,IN
05-23-2024 00:00,1716422403,0.065,0.925,0.0135,IN
05-30-2024 00:00,1717027203,0.065,0.925,0.0135,IN
06-06-2024 00:00,1717632003,0.065,0.925,0.0135,IN
06-13-2024 00:00,1718236803,0.065,0.925,0.0135,IN
06-20-2024 00:00,1718841604,0.065,0.925,0.0165,IN
06-27-2024 00:00,1719446402,0.065,0.925,0.0165,IN
07-04-2024 00:00,1720051203,0.0345,0.945,0.008,IN
07-11-2024 00:00,1720656003,0.0345,0.945,0.008,IN
07-18-2024 00:00,1721260802,0.035,0.945,0.008,IN
07-25-2024 00:00,1721865601,0.0355,0.945,0.008,IN
08-01-2024 00:00,1722470402,0.0355,0.945,0.0085,IN
08-08-2024 00:00,1723075201,0.04,0.955,0.008,IN
08-15-2024 00:00,1723680002,0.034,0.9655,0.0045,IN
08-22-2024 00:00,1724284802,0.0295,0.967,0.0035,IN
08-29-2024 00:00,1724889602,0.031,0.969,0.0025,IN
09-05-2024 00:00,1725494402,0.0285,0.971,0.0015,IN
09-12-2024 00:00,1726099202,0.0265,0.9725,0.003,IN
09-19-2024 00:00,1726704001,0.025,0.973,0.0035,IN
09-26-2024 00:00,1727308802,0.024,0.974,0.004,IN
10-03-2024 00:00,1727913602,0.025,0.976,0.0025,IN
10-10-2024 00:00,1728518402,0.019,0.9775,0.0025,IN
10-17-2024 00:00,1729123202,0.0145,0.9725,0.0025,IN
10-24-2024 00:00,1729728003,0.018,0.972,0.0025,IN
10-31-2024 00:00,1730332803,0.015,0.9765,0.003,IN
11-04-2024 05:26,1730697962,0.029,0.971,0.004,IN
03-14-2024 00:00,1710374403,0.495,0.505,0.005,PA
03-21-2024 00:00,1710979203,0.495,0.505,0.0055,PA
03-28-2024 00:00,1711584003,0.495,0.495,0.0065,PA
04-04-2024 00:00,1712188803,0.495,0.495,0.0065,PA
04-11-2024 00:00,1712793603,0.575,0.42,0.012,PA
04-18-2024 00:00,1713398403,0.575,0.41,0.009,PA
04-25-2024 00:00,1714003203,0.615,0.365,0.0185,PA
05-02-2024 00:00,1714608003,0.53,0.445,0.0105,PA
05-09-2024 00:00,1715212803,0.525,0.455,0.0125,PA
05-16-2024 00:00,1715817604,0.515,0.475,0.017,PA
05-23-2024 00:00,1716422403,0.505,0.49,0.0125,PA
05-30-2024 00:00,1717027203,0.5,0.49,0.013,PA
06-06-2024 00:00,1717632003,0.52,0.485,0.007,PA
06-13-2024 00:00,1718236803,0.515,0.485,0.0115,PA
06-20-2024 00:00,1718841604,0.505,0.485,0.013,PA
06-27-2024 00:00,1719446402,0.505,0.495,0.01,PA
07-04-2024 00:00,1720051203,0.44,0.56,0.0025,PA
07-11-2024 00:00,1720656003,0.435,0.57,0.0055,PA
07-18-2024 00:00,1721260802,0.345,0.655,0.006,PA
07-25-2024 00:00,1721865601,0.465,0.535,0.0025,PA
08-01-2024 00:00,1722470402,0.55,0.455,0.0025,PA
08-08-2024 00:00,1723075201,0.5,0.495,0.0025,PA
08-15-2024 00:00,1723680002,0.575,0.425,0.0035,PA
08-22-2024 00:00,1724284802,0.485,0.515,0.0035,PA
08-29-2024 00:00,1724889602,0.495,0.505,0.0015,PA
09-05-2024 00:00,1725494402,0.47,0.525,0.003,PA
09-12-2024 00:00,1726099202,0.485,0.515,0.0015,PA
09-19-2024 00:00,1726704001,0.515,0.475,0.002,PA
09-26-2024 00:00,1727308802,0.505,0.495,0.0015,PA
10-03-2024 00:00,1727913602,0.495,0.505,0.002,PA
10-05-2024 14:21,1728138062,0.465,0.525,0.002,PA
04-04-2024 00:00,1712188803,0.905,0.085,0.009,NM
04-11-2024 00:00,1712793603,0.905,0.085,0.009,NM
04-18-2024 00:00,1713398403,0.905,0.085,0.009,NM
04-25-2024 00:00,1714003203,0.905,0.085,0.01,NM
05-02-2024 00:00,1714608003,0.905,0.085,0.0105,NM
05-09-2024 00:00,1715212803,0.915,0.085,0.0095,NM
05-16-2024 00:00,1715817604,0.855,0.115,0.009,NM
05-23-2024 00:00,1716422403,0.86,0.125,0.009,NM
05-30-2024 00:00,1717027203,0.86,0.145,0.0065,NM
06-06-2024 00:00,1717632003,0.845,0.15,0.0065,NM
06-13-2024 00:00,1718236803,0.835,0.155,0.012,NM
06-20-2024 00:00,1718841604,0.825,0.165,0.0135,NM
06-27-2024 00:00,1719446402,0.805,0.225,0.011,NM
07-04-2024 00:00,1720051203,0.795,0.195,0.0095,NM
07-11-2024 00:00,1720656003,0.79,0.165,0.0055,NM
07-18-2024 00:00,1721260802,0.745,0.265,0.005,NM
07-25-2024 00:00,1721865601,0.84,0.16,0.0025,NM
08-01-2024 00:00,1722470402,0.855,0.145,0.0025,NM
08-08-2024 00:00,1723075201,0.92,0.065,0.005,NM
08-15-2024 00:00,1723680002,0.905,0.085,0.0035,NM
08-22-2024 00:00,1724284802,0.9,0.095,0.003,NM
08-29-2024 00:00,1724889602,0.905,0.095,0.002,NM
09-05-2024 00:00,1725494402,0.905,0.095,0.002,NM
09-12-2024 00:00,1726099202,0.905,0.095,0.0025,NM
09-19-2024 00:00,1726704001,0.915,0.085,0.0025,NM
09-26-2024 00:00,1727308802,0.915,0.085,0.0025,NM
10-03-2024 00:00,1727913602,0.915,0.08,0.0025,NM
10-10-2024 00:00,1728518402,0.915,0.085,0.0025,NM
10-17-2024 00:00,1729123202,0.905,0.095,0.0015,NM
10-24-2024 00:00,1729728003,0.895,0.105,0.0015,NM
10-31-2024 00:00,1730332803,0.895,0.105,0.002,NM
11-04-2024 05:55,1730699702,0.935,0.065,0.003,NM
04-04-2024 00:00,1712188803,0.095,0.905,0.006,MT
04-11-2024 00:00,1712793603,0.085,0.905,0.011,MT
04-18-2024 00:00,1713398403,0.075,0.905,0.011,MT
04-25-2024 00:00,1714003203,0.075,0.905,0.02,MT
05-02-2024 00:00,1714608003,0.075,0.905,0.0225,MT
05-09-2024 00:00,1715212803,0.065,0.915,0.0195,MT
05-16-2024 00:00,1715817604,0.065,0.915,0.02,MT
05-23-2024 00:00,1716422403,0.055,0.915,0.0195,MT
05-30-2024 00:00,1717027203,0.055,0.915,0.0195,MT
06-06-2024 00:00,1717632003,0.055,0.915,0.0195,MT
06-13-2024 00:00,1718236803,0.055,0.915,0.0195,MT
06-20-2024 00:00,1718841604,0.055,0.925,0.0195,MT
06-27-2024 00:00,1719446402,0.055,0.925,0.0195,MT
07-04-2024 00:00,1720051203,0.045,0.925,0.017,MT
07-11-2024 00:00,1720656003,0.045,0.935,0.017,MT
07-18-2024 00:00,1721260802,0.035,0.945,0.017,MT
07-25-2024 00:00,1721865601,0.0395,0.945,0.0175,MT
08-01-2024 00:00,1722470402,0.0335,0.945,0.018,MT
08-08-2024 00:00,1723075201,0.0345,0.945,0.016,MT
08-15-2024 00:00,1723680002,0.032,0.96,0.0155,MT
08-22-2024 00:00,1724284802,0.02,0.9745,0.0025,MT
08-29-2024 00:00,1724889602,0.0225,0.9765,0.0015,MT
09-05-2024 00:00,1725494402,0.023,0.9715,0.0015,MT
09-12-2024 00:00,1726099202,0.0225,0.9755,0.0015,MT
09-19-2024 00:00,1726704001,0.022,0.9755,0.0015,MT
09-26-2024 00:00,1727308802,0.021,0.975,0.0035,MT
10-03-2024 00:00,1727913602,0.02,0.977,0.0035,MT
10-10-2024 00:00,1728518402,0.019,0.981,0.0035,MT
10-17-2024 00:00,1729123202,0.0085,0.9835,0.003,MT
10-24-2024 00:00,1729728003,0.007,0.982,0.003,MT
10-31-2024 00:00,1730332803,0.006,0.985,0.0025,MT
11-04-2024 06:12,1730700723,0.004,0.9865,0.006,MT
03-21-2024 00:00,1710979203,0.165,0.835,0.005,FL
03-28-2024 00:00,1711584003,0.165,0.835,0.0055,FL
04-04-2024 00:00,1712188803,0.165,0.835,0.0055,FL
04-11-2024 00:00,1712793603,0.12,0.845,0.0085,FL
04-18-2024 00:00,1713398403,0.115,0.855,0.0085,FL
04-25-2024 00:00,1714003203,0.115,0.855,0.0085,FL
05-02-2024 00:00,1714608003,0.115,0.875,0.0085,FL
05-09-2024 00:00,1715212803,0.08,0.915,0.0105,FL
05-16-2024 00:00,1715817604,0.08,0.905,0.01,FL
05-23-2024 00:00,1716422403,0.085,0.915,0.0105,FL
05-30-2024 00:00,1717027203,0.08,0.915,0.008,FL
06-06-2024 00:00,1717632003,0.065,0.925,0.008,FL
06-13-2024 00:00,1718236803,0.065,0.925,0.008,FL
06-20-2024 00:00,1718841604,0.055,0.925,0.0075,FL
06-27-2024 00:00,1719446402,0.055,0.925,0.0075,FL
07-04-2024 00:00,1720051203,0.065,0.925,0.008,FL
07-11-2024 00:00,1720656003,0.075,0.925,0.006,FL
07-18-2024 00:00,1721260802,0.065,0.925,0.006,FL
07-25-2024 00:00,1721865601,0.08,0.915,0.0025,FL
08-01-2024 00:00,1722470402,0.105,0.9,0.0025,FL
08-08-2024 00:00,1723075201,0.125,0.875,0.002,FL
08-15-2024 00:00,1723680002,0.185,0.815,0.0025,FL
08-22-2024 00:00,1724284802,0.15,0.855,0.0025,FL
08-29-2024 00:00,1724889602,0.175,0.825,0.002,FL
09-05-2024 00:00,1725494402,0.155,0.845,0.0015,FL
09-12-2024 00:00,1726099202,0.165,0.83,0.0015,FL
09-19-2024 00:00,1726704001,0.155,0.845,0.0015,FL
09-26-2024 00:00,1727308802,0.165,0.835,0.0015,FL
10-03-2024 00:00,1727913602,0.165,0.835,0.002,FL
10-10-2024 00:00,1728518402,0.115,0.885,0.0025,FL
10-17-2024 00:00,1729123202,0.11,0.895,0.0015,FL
10-24-2024 00:00,1729728003,0.065,0.935,0.0015,FL
10-31-2024 00:00,1730332803,0.045,0.955,0.0005,FL
11-04-2024 05:22,1730697723,0.066,0.93,0.0005,FL
03-21-2024 00:00,1710979203,0.83,0.165,0.005,NH
03-28-2024 00:00,1711584003,0.845,0.155,0.0065,NH
04-04-2024 00:00,1712188803,0.845,0.155,0.007,NH
04-11-2024 00:00,1712793603,0.845,0.145,0.01,NH
04-18-2024 00:00,1713398403,0.835,0.145,0.01,NH
04-25-2024 00:00,1714003203,0.835,0.145,0.0075,NH
05-02-2024 00:00,1714608003,0.835,0.145,0.01,NH
05-09-2024 00:00,1715212803,0.835,0.145,0.0095,NH
05-16-2024 00:00,1715817604,0.825,0.155,0.01,NH
05-23-2024 00:00,1716422403,0.83,0.155,0.014,NH
05-30-2024 00:00,1717027203,0.76,0.235,0.0095,NH
06-06-2024 00:00,1717632003,0.76,0.23,0.0095,NH
06-13-2024 00:00,1718236803,0.765,0.23,0.0095,NH
06-20-2024 00:00,1718841604,0.75,0.23,0.009,NH
06-27-2024 00:00,1719446402,0.405,0.295,0.009,NH
07-04-2024 00:00,1720051203,0.67,0.33,0.009,NH
07-11-2024 00:00,1720656003,0.665,0.335,0.009,NH
07-18-2024 00:00,1721260802,0.61,0.375,0.0075,NH
07-25-2024 00:00,1721865601,0.655,0.34,0.0035,NH
08-01-2024 00:00,1722470402,0.745,0.255,0.0015,NH
08-08-2024 00:00,1723075201,0.795,0.18,0.0015,NH
08-15-2024 00:00,1723680002,0.845,0.155,0.0025,NH
08-22-2024 00:00,1724284802,0.795,0.205,0.0015,NH
08-29-2024 00:00,1724889602,0.81,0.185,0.0015,NH
09-05-2024 00:00,1725494402,0.835,0.165,0.0015,NH
09-12-2024 00:00,1726099202,0.845,0.145,0.0015,NH
09-19-2024 00:00,1726704001,0.88,0.105,0.0015,NH
09-26-2024 00:00,1727308802,0.89,0.105,0.002,NH
10-03-2024 00:00,1727913602,0.885,0.115,0.0015,NH
10-10-2024 00:00,1728518402,0.875,0.125,0.0015,NH
10-17-2024 00:00,1729123202,0.855,0.145,0.0015,NH
10-24-2024 00:00,1729728003,0.825,0.175,0.002,NH
10-31-2024 00:00,1730332803,0.8,0.2,0.002,NH
11-04-2024 06:14,1730700843,0.855,0.15,0.0005,NH
04-04-2024 00:00,1712188803,0.085,0.915,0.0075,SC
04-11-2024 00:00,1712793603,0.075,0.915,0.0095,SC
04-18-2024 00:00,1713398403,0.075,0.905,0.0095,SC
04-25-2024 00:00,1714003203,0.075,0.905,0.0095,SC
05-02-2024 00:00,1714608003,0.075,0.905,0.0095,SC
05-09-2024 00:00,1715212803,0.065,0.915,0.0095,SC
05-16-2024 00:00,1715817604,0.065,0.915,0.0095,SC
05-23-2024 00:00,1716422403,0.065,0.915,0.009,SC
05-30-2024 00:00,1717027203,0.065,0.915,0.009,SC
06-06-2024 00:00,1717632003,0.065,0.915,0.009,SC
06-13-2024 00:00,1718236803,0.065,0.915,0.009,SC
06-20-2024 00:00,1718841604,0.065,0.915,0.009,SC
06-27-2024 00:00,1719446402,0.065,0.915,0.009,SC
07-04-2024 00:00,1720051203,0.055,0.925,0.009,SC
07-11-2024 00:00,1720656003,0.055,0.925,0.009,SC
07-18-2024 00:00,1721260802,0.045,0.955,0.008,SC
07-25-2024 00:00,1721865601,0.045,0.955,0.006,SC
08-01-2024 00:00,1722470402,0.045,0.955,0.0055,SC
08-08-2024 00:00,1723075201,0.04,0.955,0.005,SC
08-15-2024 00:00,1723680002,0.035,0.96,0.0045,SC
08-22-2024 00:00,1724284802,0.0345,0.965,0.0055,SC
08-29-2024 00:00,1724889602,0.0345,0.964,0.003,SC
09-05-2024 00:00,1725494402,0.0325,0.965,0.003,SC
09-12-2024 00:00,1726099202,0.024,0.972,0.0025,SC
09-19-2024 00:00,1726704001,0.0235,0.973,0.003,SC
09-26-2024 00:00,1727308802,0.024,0.9725,0.003,SC
10-03-2024 00:00,1727913602,0.0225,0.9745,0.0035,SC
10-10-2024 00:00,1728518402,0.017,0.979,0.0035,SC
10-17-2024 00:00,1729123202,0.015,0.9715,0.003,SC
10-24-2024 00:00,1729728003,0.0115,0.979,0.002,SC
10-31-2024 00:00,1730332803,0.014,0.975,0.0055,SC
11-04-2024 06:31,1730701862,0.02,0.977,0.0015,SC
04-04-2024 00:00,1712188803,0.095,0.905,0.0105,MO
04-11-2024 00:00,1712793603,0.085,0.905,0.012,MO
04-18-2024 00:00,1713398403,0.085,0.905,0.012,MO
04-25-2024 00:00,1714003203,0.085,0.905,0.013,MO
05-02-2024 00:00,1714608003,0.085,0.905,0.013,MO
05-09-2024 00:00,1715212803,0.075,0.905,0.013,MO
05-16-2024 00:00,1715817604,0.075,0.915,0.013,MO
05-23-2024 00:00,1716422403,0.065,0.935,0.012,MO
05-30-2024 00:00,1717027203,0.065,0.935,0.007,MO
06-06-2024 00:00,1717632003,0.055,0.945,0.007,MO
06-13-2024 00:00,1718236803,0.055,0.945,0.007,MO
06-20-2024 00:00,1718841604,0.055,0.945,0.007,MO
06-27-2024 00:00,1719446402,0.045,0.945,0.007,MO
07-04-2024 00:00,1720051203,0.023,0.965,0.0095,MO
07-11-2024 00:00,1720656003,0.023,0.966,0.0095,MO
07-18-2024 00:00,1721260802,0.0235,0.9545,0.01,MO
07-25-2024 00:00,1721865601,0.024,0.9515,0.008,MO
08-01-2024 00:00,1722470402,0.0245,0.952,0.01,MO
08-08-2024 00:00,1723075201,0.021,0.9565,0.008,MO
08-15-2024 00:00,1723680002,0.024,0.969,0.0075,MO
08-22-2024 00:00,1724284802,0.0255,0.9725,0.005,MO
08-29-2024 00:00,1724889602,0.0265,0.9715,0.003,MO
09-05-2024 00:00,1725494402,0.0285,0.9705,0.0025,MO
09-12-2024 00:00,1726099202,0.0185,0.9755,0.0035,MO
09-19-2024 00:00,1726704001,0.0185,0.9775,0.004,MO
09-26-2024 00:00,1727308802,0.016,0.979,0.0055,MO
10-03-2024 00:00,1727913602,0.0125,0.9835,0.004,MO
10-10-2024 00:00,1728518402,0.013,0.986,0.0015,MO
10-17-2024 00:00,1729123202,0.006,0.9895,0.002,MO
10-24-2024 00:00,1729728003,0.0105,0.9885,0.002,MO
10-31-2024 00:00,1730332803,0.0035,0.99,0.002,MO
11-04-2024 05:49,1730699342,0.008,0.9775,0.0055,MO
03-14-2024 00:00,1710374403,0.515,0.485,0.0055,NV
03-21-2024 00:00,1710979203,0.515,0.485,0.005,NV
03-28-2024 00:00,1711584003,0.505,0.495,0.004,NV
04-04-2024 00:00,1712188803,0.505,0.495,0.0065,NV
04-11-2024 00:00,1712793603,0.525,0.475,0.0095,NV
04-18-2024 00:00,1713398403,0.575,0.4,0.0075,NV
04-25-2024 00:00,1714003203,0.605,0.395,0.0095,NV
05-02-2024 00:00,1714608003,0.54,0.46,0.0075,NV
05-09-2024 00:00,1715212803,0.505,0.465,0.0065,NV
05-16-2024 00:00,1715817604,0.425,0.57,0.006,NV
05-23-2024 00:00,1716422403,0.375,0.605,0.006,NV
05-30-2024 00:00,1717027203,0.375,0.61,0.0095,NV
06-06-2024 00:00,1717632003,0.375,0.615,0.0075,NV
06-13-2024 00:00,1718236803,0.32,0.62,0.007,NV
06-20-2024 00:00,1718841604,0.305,0.655,0.0065,NV
06-27-2024 00:00,1719446402,0.28,0.715,0.007,NV
07-04-2024 00:00,1720051203,0.255,0.715,0.007,NV
07-11-2024 00:00,1720656003,0.28,0.705,0.007,NV
07-18-2024 00:00,1721260802,0.225,0.775,0.0085,NV
07-25-2024 00:00,1721865601,0.385,0.615,0.0045,NV
08-01-2024 00:00,1722470402,0.385,0.62,0.0025,NV
08-08-2024 00:00,1723075201,0.455,0.545,0.0025,NV
08-15-2024 00:00,1723680002,0.515,0.485,0.0055,NV
08-22-2024 00:00,1724284802,0.445,0.545,0.004,NV
08-29-2024 00:00,1724889602,0.465,0.525,0.0015,NV
09-05-2024 00:00,1725494402,0.475,0.51,0.0025,NV
09-12-2024 00:00,1726099202,0.495,0.505,0.003,NV
09-19-2024 00:00,1726704001,0.505,0.485,0.0025,NV
09-26-2024 00:00,1727308802,0.505,0.495,0.0025,NV
10-03-2024 00:00,1727913602,0.525,0.475,0.0035,NV
10-10-2024 00:00,1728518402,0.515,0.475,0.0025,NV
10-17-2024 00:00,1729123202,0.495,0.51,0.0035,NV
10-24-2024 00:00,1729728003,0.37,0.625,0.0025,NV
10-31-2024 00:00,1730332803,0.335,0.665,0.0015,NV
11-04-2024 06:34,1730702042,0.405,0.595,0.0005,NV
04-04-2024 00:00,1712188803,0.085,0.915,0.0065,KS
04-11-2024 00:00,1712793603,0.075,0.915,0.009,KS
04-18-2024 00:00,1713398403,0.075,0.915,0.01,KS
04-25-2024 00:00,1714003203,0.075,0.915,0.0105,KS
05-02-2024 00:00,1714608003,0.075,0.915,0.0105,KS
05-09-2024 00:00,1715212803,0.075,0.915,0.0105,KS
05-16-2024 00:00,1715817604,0.075,0.915,0.0105,KS
05-23-2024 00:00,1716422403,0.075,0.915,0.0105,KS
05-30-2024 00:00,1717027203,0.075,0.915,0.0105,KS
06-06-2024 00:00,1717632003,0.075,0.915,0.0105,KS
06-13-2024 00:00,1718236803,0.075,0.915,0.0105,KS
06-20-2024 00:00,1718841604,0.075,0.915,0.0145,KS
06-27-2024 00:00,1719446402,0.065,0.925,0.011,KS
07-04-2024 00:00,1720051203,0.065,0.925,0.01,KS
07-11-2024 00:00,1720656003,0.065,0.935,0.008,KS
07-18-2024 00:00,1721260802,0.055,0.945,0.007,KS
07-25-2024 00:00,1721865601,0.055,0.945,0.007,KS
08-01-2024 00:00,1722470402,0.055,0.945,0.008,KS
08-08-2024 00:00,1723075201,0.045,0.955,0.0065,KS
08-15-2024 00:00,1723680002,0.0325,0.967,0.0035,KS
08-22-2024 00:00,1724284802,0.0325,0.967,0.0055,KS
08-29-2024 00:00,1724889602,0.03,0.967,0.0035,KS
09-05-2024 00:00,1725494402,0.03,0.9675,0.0035,KS
09-12-2024 00:00,1726099202,0.0295,0.968,0.0035,KS
09-19-2024 00:00,1726704001,0.03,0.968,0.0035,KS
09-26-2024 00:00,1727308802,0.0245,0.9745,0.0035,KS
10-03-2024 00:00,1727913602,0.0185,0.978,0.003,KS
10-10-2024 00:00,1728518402,0.015,0.97,0.003,KS
10-17-2024 00:00,1729123202,0.0115,0.9685,0.0055,KS
10-24-2024 00:00,1729728003,0.012,0.9805,0.0025,KS
10-31-2024 00:00,1730332803,0.0165,0.979,0.0025,KS
11-04-2024 05:27,1730698022,0.025,0.9745,0.0045,KS
04-04-2024 00:00,1712188803,0.085,0.915,0.0065,NE
04-11-2024 00:00,1712793603,0.075,0.915,0.011,NE
04-18-2024 00:00,1713398403,0.075,0.915,0.011,NE
04-25-2024 00:00,1714003203,0.075,0.915,0.0115,NE
05-02-2024 00:00,1714608003,0.075,0.915,0.0115,NE
05-09-2024 00:00,1715212803,0.065,0.915,0.0115,NE
05-16-2024 00:00,1715817604,0.065,0.915,0.0115,NE
05-23-2024 00:00,1716422403,0.065,0.915,0.011,NE
05-30-2024 00:00,1717027203,0.075,0.915,0.011,NE
06-06-2024 00:00,1717632003,0.065,0.915,0.011,NE
06-13-2024 00:00,1718236803,0.065,0.915,0.011,NE
06-20-2024 00:00,1718841604,0.065,0.915,0.011,NE
06-27-2024 00:00,1719446402,0.065,0.925,0.011,NE
07-04-2024 00:00,1720051203,0.035,0.935,0.012,NE
07-11-2024 00:00,1720656003,0.035,0.935,0.0125,NE
07-18-2024 00:00,1721260802,0.0355,0.935,0.0125,NE
07-25-2024 00:00,1721865601,0.0455,0.94,0.012,NE
08-01-2024 00:00,1722470402,0.0455,0.945,0.0135,NE
